epoch,lrate,train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,elapsed_time
405,3.0517578125e-05,0.06481783855706454,0.09824400091612781,0.9396507905425071,0.9109937693788551,0.8925561358358666,0.8405193766703764,44.93017649650574
406,3.0517578125e-05,0.06397719333569209,0.0982382124282205,0.9402213254323735,0.9106818276559565,0.893506154650391,0.8398415966805963,44.78486251831055
407,3.0517578125e-05,0.0639214656005303,0.09815307801643026,0.9398113448048091,0.910866640881048,0.8928745018532017,0.8402605137564548,45.659282207489014
408,3.0517578125e-05,0.06537099281946818,0.09827562323445646,0.938335723751708,0.9105388016978514,0.8905532591771332,0.8399936913222308,45.62920784950256
409,3.0517578125e-05,0.06398064053306977,0.09846580399529924,0.9390628977450076,0.9106054591051078,0.8919874578756868,0.8397288446538824,44.65612578392029
410,3.0517578125e-05,0.06356666069477797,0.09900145750845411,0.939648716579989,0.9098588878137917,0.8928197608338396,0.8386551376348166,44.37922167778015
411,3.0517578125e-05,0.06405601588388284,0.09800864038644014,0.9387554437993971,0.9110275885754084,0.8909994828822387,0.8404850640929624,45.15464782714844
412,3.0517578125e-05,0.06344851894925038,0.09844742528327699,0.9393860914734873,0.910876674847105,0.8925625321196635,0.8401123422259092,44.6796600818634
413,3.0517578125e-05,0.06470900395264229,0.09822706320158248,0.9382824409087019,0.9107894718404226,0.8903449991323402,0.8400687051503073,44.51539731025696
414,3.0517578125e-05,0.06470899942020575,0.09815725892659569,0.9392610182533859,0.910821819997111,0.8923116364802979,0.8401550353166365,46.46124625205994
415,3.0517578125e-05,0.06537792502592008,0.09816326510636404,0.936981923783762,0.9112119929997916,0.8883478425402879,0.8407703839876947,45.6277494430542
416,3.0517578125e-05,0.0662837087487181,0.09850996518086014,0.9374463867419782,0.9105961812450092,0.8888481046232257,0.8399751522994634,46.91349792480469
417,3.0517578125e-05,0.06650332522888978,0.09807066171748158,0.9358438699042309,0.9108138405474828,0.8864248908300617,0.8404779729487966,46.58172583580017
418,3.0517578125e-05,0.06510172033061584,0.09867438496140296,0.9381043040016288,0.9103609313881152,0.8901193226762102,0.839372781008654,45.47038745880127
419,3.0517578125e-05,0.06498494731883207,0.09811434812015957,0.9389812292680372,0.9108680007104597,0.8914282195221167,0.8403043813482456,45.05344867706299
420,3.0517578125e-05,0.06532762447992961,0.09829958497619433,0.9384792437052346,0.9106901803943321,0.8906911087103501,0.8400968751333634,45.40340566635132
421,2.5e-05,0.06526260251800219,0.09858167950263239,0.9395218819289842,0.9105650026573185,0.8923066456393947,0.8395569455628509,46.329845666885376
422,2.5e-05,0.06523315627127886,0.098040180963008,0.936616741713716,0.9109540584145429,0.8885601620516947,0.8405049908792848,46.25327754020691
423,2.5e-05,0.06577976973106464,0.098176775339209,0.9389363460157253,0.9109878384964795,0.8912320320048168,0.840367921859437,45.19885849952698
424,2.5e-05,0.06485346518456936,0.09841475773740697,0.9395003463994167,0.9106585101549018,0.8924558674845965,0.8398137776669045,45.38965344429016
425,2.5e-05,0.06425050857166449,0.0985065353382762,0.9392972162322264,0.9107391452415134,0.8922843996466869,0.8399775311599897,44.43560862541199
426,2.5e-05,0.0640583940471212,0.0984081497776165,0.9396395787546454,0.9108335869401718,0.8925291096113873,0.840093506253471,45.803038358688354
427,2.5e-05,0.06460511709252993,0.09836222537996347,0.9381304915363805,0.9107996683295331,0.8902302290737629,0.8399939787829235,45.167564868927
428,2.5e-05,0.06500128706296285,0.09830091951928512,0.937545118309663,0.9108729790924521,0.8890093874273969,0.8401099149682557,44.82600998878479
429,2.5e-05,0.06467691957950591,0.0985698203552407,0.9383973295861353,0.9106465595895139,0.89047232874802,0.840004792029324,45.46393918991089
430,2.5e-05,0.06493383416285117,0.09854967257490864,0.9391726944827766,0.910843562499889,0.8920335025745555,0.8401479074226268,46.18437123298645
431,2.5e-05,0.0649081346889337,0.09828133405849276,0.9364594865720902,0.9111004731870499,0.8878471648652148,0.8405839380781127,45.36574578285217
432,2.5e-05,0.0635019247730573,0.09852958654547915,0.9370454916686187,0.9106477044554876,0.8886645159789109,0.8400265490316541,45.476592779159546
433,2.5e-05,0.06458550648142894,0.0980712941583292,0.9396562570682889,0.9109189866879813,0.8924998668055346,0.8400780921862023,46.73736619949341
434,2.5e-05,0.06469569889207681,0.09858582929205993,0.937339157663283,0.9106983451514052,0.8889984113490323,0.839740161991267,46.09667372703552
435,2.5e-05,0.06367563003053268,0.09868731095221799,0.9374509211700225,0.9107701733136649,0.8894677327137941,0.8398317392410504,46.436758279800415
